"STREAM_ID","MOVIE_ID","TITLE","STUDIO_NAME","PRIMARY_GENRE","RELEASE_YEAR","CRITIC_SCORE","AUDIENCE_SCORE","PLATFORM_NAME","MONTH_DATE","STREAM_YEAR","STREAM_MONTH","ESTIMATED_VIEWS","ESTIMATED_HOURS","COMPLETION_RATE","IS_FEATURED","TOTAL_GROSS","PERFORMANCE_TIER"
"919","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-03-01","2022","3","23",38.2,69.5,false,99000000,"Blockbuster"
"802","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-03-01","2022","3","37",50.7,76.1,false,99000000,"Blockbuster"
"920","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-04-01","2022","4","22",30.5,83.17,false,99000000,"Blockbuster"
"803","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-04-01","2022","4","29",57.1,60.98,false,99000000,"Blockbuster"
"921","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-05-01","2022","5","26",40.3,87.05,false,99000000,"Blockbuster"
"804","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-05-01","2022","5","18",34.4,85.46,false,99000000,"Blockbuster"
"805","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-06-01","2022","6","29",49.2,56.34,false,99000000,"Blockbuster"
"922","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-06-01","2022","6","11",18.2,61.3,false,99000000,"Blockbuster"
"923","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-07-01","2022","7","27",53,83.74,false,99000000,"Blockbuster"
"806","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-07-01","2022","7","13",17,63.39,false,99000000,"Blockbuster"
"807","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-08-01","2022","8","31",49.7,64.57,false,99000000,"Blockbuster"
"924","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-08-01","2022","8","26",37.1,85.46,false,99000000,"Blockbuster"
"808","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-09-01","2022","9","13",22.4,66.06,false,99000000,"Blockbuster"
"925","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-09-01","2022","9","21",34.6,74,false,99000000,"Blockbuster"
"809","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-10-01","2022","10","12",21.2,83.2,false,99000000,"Blockbuster"
"926","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-10-01","2022","10","24",35.5,69.73,false,99000000,"Blockbuster"
"810","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-11-01","2022","11","23",30.9,66.99,false,99000000,"Blockbuster"
"927","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-11-01","2022","11","25",40.2,57.77,false,99000000,"Blockbuster"
"811","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2022-12-01","2022","12","29",54.3,62.89,false,99000000,"Blockbuster"
"928","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2022-12-01","2022","12","30",53.6,63.61,false,99000000,"Blockbuster"
"812","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-01-01","2023","1","46",83.1,74.6,false,99000000,"Blockbuster"
"929","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-01-01","2023","1","41",70.8,55.12,false,99000000,"Blockbuster"
"813","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-02-01","2023","2","54",74.3,84.7,false,99000000,"Blockbuster"
"930","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-02-01","2023","2","27",47.5,75.19,true,99000000,"Blockbuster"
"814","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-03-01","2023","3","55",81.6,87.53,false,99000000,"Blockbuster"
"931","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-03-01","2023","3","32",54.5,77.23,false,99000000,"Blockbuster"
"815","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-04-01","2023","4","16",26.9,66.82,false,99000000,"Blockbuster"
"932","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-04-01","2023","4","15",23.5,56.5,false,99000000,"Blockbuster"
"816","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-05-01","2023","5","29",48.1,74.58,false,99000000,"Blockbuster"
"933","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-05-01","2023","5","11",16.8,59.95,false,99000000,"Blockbuster"
"817","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-06-01","2023","6","30",45.9,79.84,false,99000000,"Blockbuster"
"934","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-06-01","2023","6","10",17.8,66.73,false,99000000,"Blockbuster"
"935","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-07-01","2023","7","27",51.8,81.34,false,99000000,"Blockbuster"
"818","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-07-01","2023","7","23",31,78.01,true,99000000,"Blockbuster"
"819","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-08-01","2023","8","29",40,55.54,false,99000000,"Blockbuster"
"936","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-08-01","2023","8","20",30.2,82.54,false,99000000,"Blockbuster"
"937","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-09-01","2023","9","21",29.2,83.51,true,99000000,"Blockbuster"
"820","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-09-01","2023","9","30",54.3,87.5,false,99000000,"Blockbuster"
"821","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-10-01","2023","10","30",53.7,74.07,false,99000000,"Blockbuster"
"938","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-10-01","2023","10","25",39.3,85.19,false,99000000,"Blockbuster"
"822","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-11-01","2023","11","32",57.4,73.8,false,99000000,"Blockbuster"
"939","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-11-01","2023","11","33",47,81.53,false,99000000,"Blockbuster"
"940","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2023-12-01","2023","12","22",41.6,67.78,false,99000000,"Blockbuster"
"823","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2023-12-01","2023","12","26",36.2,60.71,false,99000000,"Blockbuster"
"941","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-01-01","2024","1","25",37.6,85.23,false,99000000,"Blockbuster"
"824","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-01-01","2024","1","42",63,84.21,false,99000000,"Blockbuster"
"825","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-02-01","2024","2","38",66.9,81.31,false,99000000,"Blockbuster"
"942","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-02-01","2024","2","30",52.3,58.39,false,99000000,"Blockbuster"
"943","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-03-01","2024","3","42",65,63.34,false,99000000,"Blockbuster"
"826","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-03-01","2024","3","45",72.6,75.03,false,99000000,"Blockbuster"
"944","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-04-01","2024","4","17",26.6,57.3,false,99000000,"Blockbuster"
"827","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-04-01","2024","4","22",40.9,69.64,false,99000000,"Blockbuster"
"945","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-05-01","2024","5","21",35.4,82.05,false,99000000,"Blockbuster"
"828","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-05-01","2024","5","27",38.5,81.1,false,99000000,"Blockbuster"
"946","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-06-01","2024","6","26",33.9,70.92,false,99000000,"Blockbuster"
"829","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-06-01","2024","6","23",37.5,55.54,false,99000000,"Blockbuster"
"947","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-07-01","2024","7","19",29.3,80.49,false,99000000,"Blockbuster"
"830","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-07-01","2024","7","12",19.2,84.29,false,99000000,"Blockbuster"
"948","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-08-01","2024","8","21",32.5,58.22,false,99000000,"Blockbuster"
"831","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-08-01","2024","8","17",33.3,78.05,false,99000000,"Blockbuster"
"949","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-09-01","2024","9","25",47.4,74.35,false,99000000,"Blockbuster"
"832","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-09-01","2024","9","21",38.4,85.99,false,99000000,"Blockbuster"
"950","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-10-01","2024","10","16",30,64.8,false,99000000,"Blockbuster"
"833","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-10-01","2024","10","14",18.5,83.62,false,99000000,"Blockbuster"
"834","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-11-01","2024","11","26",40.8,82.85,false,99000000,"Blockbuster"
"951","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-11-01","2024","11","18",24.9,61.95,false,99000000,"Blockbuster"
"952","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2024-12-01","2024","12","25",39,74.68,false,99000000,"Blockbuster"
"835","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2024-12-01","2024","12","20",26.4,86.07,false,99000000,"Blockbuster"
"953","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-01-01","2025","1","35",56.6,56.99,false,99000000,"Blockbuster"
"836","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-01-01","2025","1","30",43.9,65.51,false,99000000,"Blockbuster"
"954","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-02-01","2025","2","24",31.5,67.48,false,99000000,"Blockbuster"
"837","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-02-01","2025","2","40",68.5,80.64,false,99000000,"Blockbuster"
"955","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-03-01","2025","3","18",32.6,75.23,false,99000000,"Blockbuster"
"838","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-03-01","2025","3","19",26,63.63,false,99000000,"Blockbuster"
"956","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-04-01","2025","4","17",22.3,83.98,false,99000000,"Blockbuster"
"839","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-04-01","2025","4","29",48.8,73.95,false,99000000,"Blockbuster"
"840","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-05-01","2025","5","18",25.9,76.98,false,99000000,"Blockbuster"
"957","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-05-01","2025","5","26",48.2,65.93,true,99000000,"Blockbuster"
"841","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-06-01","2025","6","26",39.1,78.07,false,99000000,"Blockbuster"
"958","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-06-01","2025","6","12",17.1,57.14,false,99000000,"Blockbuster"
"959","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-07-01","2025","7","24",32.6,55.18,false,99000000,"Blockbuster"
"842","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-07-01","2025","7","33",45,70.42,false,99000000,"Blockbuster"
"960","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-08-01","2025","8","18",35.5,68.3,false,99000000,"Blockbuster"
"843","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-08-01","2025","8","25",35.9,83.39,false,99000000,"Blockbuster"
"961","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-09-01","2025","9","17",31.1,72.5,false,99000000,"Blockbuster"
"844","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-09-01","2025","9","34",60.9,70.23,false,99000000,"Blockbuster"
"962","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-10-01","2025","10","12",19.9,83.19,false,99000000,"Blockbuster"
"845","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-10-01","2025","10","34",60.9,80.69,false,99000000,"Blockbuster"
"963","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-11-01","2025","11","12",16.8,78.77,false,99000000,"Blockbuster"
"846","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-11-01","2025","11","38",73.3,81.41,false,99000000,"Blockbuster"
"964","20","Spotlight","Open Road Films","Drama","2015",97,93,"Amazon Prime","2025-12-01","2025","12","28",37.6,59.22,false,99000000,"Blockbuster"
"847","20","Spotlight","Open Road Films","Drama","2015",97,93,"Netflix","2025-12-01","2025","12","40",61.4,79.49,false,99000000,"Blockbuster"
"965","21","Room","A24","Drama","2015",93,89,"Netflix","2015-12-01","2015","12","194",250.8,62.68,true,36000000,"Blockbuster"
"966","21","Room","A24","Drama","2015",93,89,"Netflix","2016-01-01","2016","1","155",212.8,75.2,false,36000000,"Blockbuster"
"967","21","Room","A24","Drama","2015",93,89,"Netflix","2016-02-01","2016","2","86",139.1,72.24,false,36000000,"Blockbuster"
"968","21","Room","A24","Drama","2015",93,89,"Netflix","2016-03-01","2016","3","49",81.9,75.07,false,36000000,"Blockbuster"
"969","21","Room","A24","Drama","2015",93,89,"Netflix","2016-04-01","2016","4","29",40,79.99,false,36000000,"Blockbuster"
"970","21","Room","A24","Drama","2015",93,89,"Netflix","2016-05-01","2016","5","27",42,66.19,false,36000000,"Blockbuster"
"971","21","Room","A24","Drama","2015",93,89,"Netflix","2016-06-01","2016","6","6",7.9,64.8,false,36000000,"Blockbuster"
"972","21","Room","A24","Drama","2015",93,89,"Netflix","2016-07-01","2016","7","6",7.4,67.9,false,36000000,"Blockbuster"
"973","21","Room","A24","Drama","2015",93,89,"Netflix","2016-08-01","2016","8","8",10.1,61.71,false,36000000,"Blockbuster"
"974","21","Room","A24","Drama","2015",93,89,"Netflix","2016-09-01","2016","9","6",8.3,79.85,false,36000000,"Blockbuster"
"975","21","Room","A24","Drama","2015",93,89,"Netflix","2016-10-01","2016","10","5",7.5,58.73,false,36000000,"Blockbuster"
"976","21","Room","A24","Drama","2015",93,89,"Netflix","2016-11-01","2016","11","14",23,67.82,false,36000000,"Blockbuster"
"977","21","Room","A24","Drama","2015",93,89,"Netflix","2016-12-01","2016","12","10",14.2,80.2,false,36000000,"Blockbuster"
"978","21","Room","A24","Drama","2015",93,89,"Netflix","2017-01-01","2017","1","8",12.3,69.89,false,36000000,"Blockbuster"
"979","21","Room","A24","Drama","2015",93,89,"Netflix","2017-02-01","2017","2","13",19.1,70.93,false,36000000,"Blockbuster"
"980","21","Room","A24","Drama","2015",93,89,"Netflix","2017-03-01","2017","3","14",20.5,58.89,false,36000000,"Blockbuster"
"981","21","Room","A24","Drama","2015",93,89,"Netflix","2017-04-01","2017","4","7",12.1,55.37,false,36000000,"Blockbuster"
"982","21","Room","A24","Drama","2015",93,89,"Netflix","2017-05-01","2017","5","12",19.7,82.67,false,36000000,"Blockbuster"
"983","21","Room","A24","Drama","2015",93,89,"Netflix","2017-06-01","2017","6","10",12,68.52,false,36000000,"Blockbuster"
"984","21","Room","A24","Drama","2015",93,89,"Netflix","2017-07-01","2017","7","5",7.1,82.36,false,36000000,"Blockbuster"
"985","21","Room","A24","Drama","2015",93,89,"Netflix","2017-08-01","2017","8","5",7.9,72.83,false,36000000,"Blockbuster"
"986","21","Room","A24","Drama","2015",93,89,"Netflix","2017-09-01","2017","9","7",12.3,78.2,false,36000000,"Blockbuster"
"987","21","Room","A24","Drama","2015",93,89,"Netflix","2017-10-01","2017","10","8",10.8,75.76,false,36000000,"Blockbuster"
"988","21","Room","A24","Drama","2015",93,89,"Netflix","2017-11-01","2017","11","10",15.6,78.02,false,36000000,"Blockbuster"
"989","21","Room","A24","Drama","2015",93,89,"Netflix","2017-12-01","2017","12","12",15,75.4,true,36000000,"Blockbuster"
"990","21","Room","A24","Drama","2015",93,89,"Netflix","2018-01-01","2018","1","13",23.3,85.21,false,36000000,"Blockbuster"
"991","21","Room","A24","Drama","2015",93,89,"Netflix","2018-02-01","2018","2","11",15.9,60.8,false,36000000,"Blockbuster"
"992","21","Room","A24","Drama","2015",93,89,"Netflix","2018-03-01","2018","3","9",16.2,67.6,false,36000000,"Blockbuster"
"993","21","Room","A24","Drama","2015",93,89,"Netflix","2018-04-01","2018","4","6",7.2,66.74,false,36000000,"Blockbuster"
"994","21","Room","A24","Drama","2015",93,89,"Netflix","2018-05-01","2018","5","5",7.4,58.71,false,36000000,"Blockbuster"
"995","21","Room","A24","Drama","2015",93,89,"Netflix","2018-06-01","2018","6","8",12,81.11,false,36000000,"Blockbuster"
"996","21","Room","A24","Drama","2015",93,89,"Netflix","2018-07-01","2018","7","7",8.6,77.67,false,36000000,"Blockbuster"
"997","21","Room","A24","Drama","2015",93,89,"Netflix","2018-08-01","2018","8","4",6.5,55.34,false,36000000,"Blockbuster"
"998","21","Room","A24","Drama","2015",93,89,"Netflix","2018-09-01","2018","9","10",12.7,86.64,false,36000000,"Blockbuster"
"999","21","Room","A24","Drama","2015",93,89,"Netflix","2018-10-01","2018","10","11",18.7,65.71,false,36000000,"Blockbuster"
"1000","21","Room","A24","Drama","2015",93,89,"Netflix","2018-11-01","2018","11","6",9.9,76.91,false,36000000,"Blockbuster"
"1001","21","Room","A24","Drama","2015",93,89,"Netflix","2018-12-01","2018","12","5",7.9,73.65,false,36000000,"Blockbuster"
"1002","21","Room","A24","Drama","2015",93,89,"Netflix","2019-01-01","2019","1","11",19.7,57.74,false,36000000,"Blockbuster"
"1003","21","Room","A24","Drama","2015",93,89,"Netflix","2019-02-01","2019","2","16",23.6,58.62,false,36000000,"Blockbuster"
"1004","21","Room","A24","Drama","2015",93,89,"Netflix","2019-03-01","2019","3","17",28.5,64.16,false,36000000,"Blockbuster"
"1005","21","Room","A24","Drama","2015",93,89,"Netflix","2019-04-01","2019","4","9",11.1,65.28,false,36000000,"Blockbuster"
"1006","21","Room","A24","Drama","2015",93,89,"Netflix","2019-05-01","2019","5","9",16,82.12,false,36000000,"Blockbuster"
